Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717446652.5036917,232,6.5,13.5,DEV_TO_OCC
1717446653.0198033,232,4.7,13.5,DEV_TO_OCC
1717446653.5276065,232,4.1,13.5,DEV_TO_OCC
1717446654.0397985,232,5.2,13.5,DEV_TO_OCC
1717446654.4492478,232,3.7,13.5,DEV_TO_OCC
1717446655.2687647,232,3.9,13.5,DEV_TO_OCC
1717446655.4732628,232,19.8,13.5,DEV_TO_OCC
1717446656.1906226,232,7.1,13.5,DEV_TO_OCC
1717446656.4975185,232,4.4,13.5,DEV_TO_OCC
1717446657.11207,232,3.0,13.5,DEV_TO_OCC
1717446657.5215967,232,3.3,13.5,DEV_TO_OCC
1717446658.3408563,232,3.6,13.5,DEV_TO_OCC
1717446658.4315329,232,10.7,13.5,DEV_TO_OCC
1717446658.6361315,338,5.3,13.5,OCC_TO_CU
