Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717514253.979999,232,9.2,14.1,DEV_TO_OCC
1717514254.950164,232,3.0,14.1,DEV_TO_OCC
1717514254.9910328,232,16.0,14.1,DEV_TO_OCC
1717514256.077032,232,4.0,14.1,DEV_TO_OCC
1717514256.0779436,232,0.0,14.1,DEV_TO_OCC
1717514256.9984019,232,10.3,14.1,DEV_TO_OCC
1717514256.9998152,232,75.0,14.1,DEV_TO_OCC
1717514257.9221048,232,3.4,14.1,DEV_TO_OCC
1717514258.0142305,232,6.3,14.1,DEV_TO_OCC
1717514259.1492276,232,3.2,14.1,DEV_TO_OCC
1717514259.150233,232,0.0,14.1,DEV_TO_OCC
1717514259.9693716,338,2.7,14.1,OCC_TO_CU
1717514259.970368,338,0.0,14.1,OCC_TO_CU
1717514259.971327,338,100.0,14.1,OCC_TO_CU
1717514259.9722662,338,0.0,14.1,OCC_TO_CU
1717514260.0014477,232,28.1,14.1,DEV_TO_OCC
1717514260.0070662,232,60.0,14.1,DEV_TO_OCC
1717514260.9996352,232,4.5,14.1,DEV_TO_OCC
1717514261.0007303,232,0.0,14.1,DEV_TO_OCC
1717514261.8686905,232,3.7,14.1,DEV_TO_OCC
1717514262.0159426,232,7.3,14.1,DEV_TO_OCC
1717514263.1429777,232,4.2,14.1,DEV_TO_OCC
1717514263.1439476,232,100.0,14.1,DEV_TO_OCC
1717514264.0642395,232,5.3,14.1,DEV_TO_OCC
1717514264.065229,232,0.0,14.1,DEV_TO_OCC
1717514264.9855716,232,3.3,14.1,DEV_TO_OCC
1717514264.9859364,232,0.0,14.1,DEV_TO_OCC
1717514265.9090898,232,3.3,14.1,DEV_TO_OCC
1717514265.9851632,232,10.9,14.1,DEV_TO_OCC
1717514267.0422308,232,4.2,14.1,DEV_TO_OCC
1717514267.0430505,232,0.0,14.1,DEV_TO_OCC
1717514267.9557598,232,4.8,14.1,DEV_TO_OCC
1717514267.9869041,232,5.7,14.1,DEV_TO_OCC
1717514268.9795244,232,3.0,14.1,DEV_TO_OCC
1717514268.9849489,232,33.3,14.1,DEV_TO_OCC
1717514269.9016106,232,2.9,14.1,DEV_TO_OCC
1717514269.982551,338,6.2,14.1,OCC_TO_CU
1717514269.983642,338,75.0,14.1,OCC_TO_CU
1717514269.984628,338,0.0,14.1,OCC_TO_CU
1717514269.9857605,338,0.0,14.1,OCC_TO_CU
1717514270.0126517,232,26.7,14.1,DEV_TO_OCC
1717514271.1393688,232,4.1,14.1,DEV_TO_OCC
1717514271.1404657,232,0.0,14.1,DEV_TO_OCC
1717514272.0519414,232,3.2,14.1,DEV_TO_OCC
