Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717495558.2390764,"{'21001': '1,1717495556', '11002': '1,1717495557', '11001': '1,1717495557', '21002': '1,1717495556'}",6.6,14.8,DEV_TO_OCC
1717495558.2400265,"{'21001': '1,1717495557', '11002': '1,1717495557', '11001': '1,1717495557', '21002': '1,1717495557'}",0.0,14.8,DEV_TO_OCC
1717495559.0632265,"{'21001': '1,1717495558', '11002': '1,1717495557', '11001': '1,1717495557', '21002': '1,1717495558'}",6.8,14.8,DEV_TO_OCC
1717495559.2662416,"{'21001': '1,1717495558', '11002': '1,1717495558', '11001': '1,1717495558', '21002': '1,1717495558'}",9.4,14.8,DEV_TO_OCC
1717495560.0820155,"{'21001': '1,1717495559', '11002': '1,1717495558', '11001': '1,1717495558', '21002': '1,1717495559'}",3.6,14.8,DEV_TO_OCC
1717495560.2864995,"{'21001': '1,1717495559', '11002': '1,1717495559', '11001': '1,1717495559', '21002': '1,1717495559'}",6.1,14.8,DEV_TO_OCC
1717495561.3226552,"{'21001': '1,1717495559', '11002': '1,1717495560', '11001': '1,1717495560', '21002': '1,1717495559'}",5.3,14.8,DEV_TO_OCC
1717495561.3237178,"{'21001': '1,1717495560', '11002': '1,1717495560', '11001': '1,1717495560', '21002': '1,1717495560'}",0.0,14.8,DEV_TO_OCC
1717495562.2329872,"{'21001': '1,1717495560', '11002': '1,1717495561', '11001': '1,1717495561', '21002': '1,1717495560'}",5.1,14.8,DEV_TO_OCC
1717495562.233828,"{'21001': '1,1717495561', '11002': '1,1717495561', '11001': '1,1717495561', '21002': '1,1717495561'}",0.0,14.8,DEV_TO_OCC
1717495563.1543467,"{'21001': '1,1717495562', '11002': '1,1717495561', '11001': '1,1717495561', '21002': '1,1717495562'}",6.6,14.8,DEV_TO_OCC
1717495563.209531,"{'21001': '1,1717495562', '11002': '1,1717495562', '11001': '1,1717495562', '21002': '1,1717495562'}",7.8,14.8,DEV_TO_OCC
1717495564.0753682,"{'21001': '1,1717495563', '11002': '1,1717495562', '11001': '1,1717495562', '21002': '1,1717495563'}",4.3,14.8,DEV_TO_OCC
1717495564.2769861,33,7.8,14.8,OCC_TO_CU
1717495564.2778606,34,0.0,14.8,OCC_TO_CU
1717495564.2792628,35,0.0,14.8,OCC_TO_CU
